file 	lang 	files 	blanks 	comments 	code
F:\ALIFE\cloc\2018-07-06.scv	XML	854	10262	1978	186043
F:\ALIFE\cloc\2018-07-06.scv	ASP.Net	2	0	0	8
F:\ALIFE\cloc\2018-07-06.scv	ActionScript	1	28	4	152
F:\ALIFE\cloc\2018-07-13-AndroidV2-30_project.scv	Java	394	11531	4353	44429
F:\ALIFE\cloc\2018-07-13-AndroidV2-30_project.scv	XML	356	4846	710	29269
F:\ALIFE\cloc\2018-07-13-AndroidV2-30_project.scv	Javascript	11	2780	4048	13328
F:\ALIFE\cloc\2018-07-13-AndroidV2-30_project.scv	HTML	6	51	0	265
F:\ALIFE\cloc\2018-07-13-AndroidV2-30_project.scv	XSLT	1	45	0	246
F:\ALIFE\cloc\2018-07-13-AndroidV2-30_project_alpha.scv	Java	8	109	6	379
F:\ALIFE\cloc\2018-07-13-AndroidV2-30_project_alpha.scv	XML	11	47	13	748
F:\ALIFE\cloc\2018-07-13-AndroidV2-30_project_alpha.scv	Javascript	11	2780	4048	13328
F:\ALIFE\cloc\2018-07-13-AndroidV2-30_project_alpha.scv	HTML	5	41	0	227
F:\ALIFE\cloc\2018-07-13-AndroidV2-31_android_demo.scv	Java	3	19	5	58
F:\ALIFE\cloc\2018-07-13-AndroidV2-31_android_demo.scv	XML	4	16	13	546
F:\ALIFE\cloc\2018-07-13-AndroidV2-31_android_demo.scv	Ant	1	17	59	16
F:\ALIFE\cloc\2018-07-13-AndroidV2-31_android_demo.scv	Javascript	10	2393	3598	11681
F:\ALIFE\cloc\2018-07-13-AndroidV2-31_android_demo.scv	HTML	6	51	0	250
F:\ALIFE\cloc\2018-07-13-AndroidV2-31_android_full.scv	Java	3	18	17	48
F:\ALIFE\cloc\2018-07-13-AndroidV2-31_android_full.scv	XML	4	26	14	602
F:\ALIFE\cloc\2018-07-13-AndroidV2-31_android_full.scv	Ant	1	17	59	16
F:\ALIFE\cloc\2018-07-13-AndroidV2-31_android_full.scv	Javascript	11	2780	4048	13328
F:\ALIFE\cloc\2018-07-13-AndroidV2-31_android_full.scv	HTML	5	41	0	227
F:\ALIFE\cloc\2018-07-13-AndroidV2-31_android_lite.scv	Java	8	69	21	240
F:\ALIFE\cloc\2018-07-13-AndroidV2-31_android_lite.scv	XML	10	32	15	693
F:\ALIFE\cloc\2018-07-13-AndroidV2-31_android_lite.scv	Javascript	11	2780	4048	13328
F:\ALIFE\cloc\2018-07-13-AndroidV2-31_android_lite.scv	HTML	5	41	0	227
F:\ALIFE\cloc\2018-07-13-AndroidV2-32_blackberry_full.scv	Java	3	13	17	23
F:\ALIFE\cloc\2018-07-13-AndroidV2-32_blackberry_full.scv	XML	3	9	3	514
F:\ALIFE\cloc\2018-07-13-AndroidV2-32_blackberry_lite.scv	Java	7	51	8	163
F:\ALIFE\cloc\2018-07-13-AndroidV2-32_blackberry_lite.scv	XML	10	20	27	512
F:\ALIFE\cloc\2018-07-13-AndroidV2-34_library_common_and.scv	Java	20	271	148	1270
F:\ALIFE\cloc\2018-07-13-AndroidV2-34_library_common_and.scv	XML	1	3	0	12
F:\ALIFE\cloc\2018-07-13-AndroidV2-34_library_facebook.scv	Java	74	2734	6835	12223
F:\ALIFE\cloc\2018-07-13-AndroidV2-34_library_facebook.scv	XML	33	133	335	627
F:\ALIFE\cloc\2018-07-13-AndroidV2-34_library_facebook.scv	Ant	1	16	55	12
F:\ALIFE\cloc\2018-07-13-AndroidV2-34_library_google_maps.scv	Java	3	87	34	355
F:\ALIFE\cloc\2018-07-13-AndroidV2-34_library_google_maps.scv	XML	10	23	4	283
F:\ALIFE\cloc\2018-07-13-AndroidV2-34_library_google_maps2.scv	Java	3	53	1	202
F:\ALIFE\cloc\2018-07-13-AndroidV2-34_library_google_maps2.scv	XML	15	38	32	271
F:\ALIFE\cloc\2018-07-13-AndroidV2-34_library_web_maps.scv	Java	5	123	62	448
F:\ALIFE\cloc\2018-07-13-AndroidV2-34_library_web_maps.scv	XML	4	9	0	37
F:\ALIFE\cloc\2018-07-13-AndroidV2-34_library_web_maps.scv	HTML	1	14	0	77
F:\ALIFE\cloc\2018-07-13.scv	C#	59	972	1913	4814
F:\ALIFE\cloc\2018-07-13.scv	Bourne Shell	6	36	19	91
F:\ALIFE\cloc\2018-07-13.scv	Ant	21	174	115	753
F:\ALIFE\cloc\2018-07-13.scv	HTML	2281	30800	21869	517149
F:\ALIFE\cloc\2018-07-13.scv	JSON	4	0	0	4
F:\ALIFE\cloc\2018-07-13.scv	TypeScript	1	0	0	33
F:\ALIFE\cloc\2018-07-13.scv	IDL	2	1	0	5
F:\ALIFE\cloc\2018-07-13.scv	Javascript	629	30386	42359	158244
F:\ALIFE\cloc\2018-07-13.scv	DOS Batch	24	167	16	605
F:\ALIFE\cloc\2018-07-13.scv	JavaServer Faces	10	90	0	438
F:\ALIFE\cloc\2018-07-13.scv	make	5	33	21	441
F:\ALIFE\cloc\2018-07-13.scv	XAML	19	67	59	1122
F:\ALIFE\cloc\2018-07-13.scv	Java	1485	41482	36053	150585
F:\ALIFE\cloc\2018-07-13.scv	CSS	180	10263	3936	55568
F:\ALIFE\cloc\2018-07-13.scv	C++	18	318	201	1749
F:\ALIFE\cloc\2018-07-13.scv	Visualforce Component	17	0	0	154
F:\ALIFE\cloc\2018-07-13.scv	JSP	139	2553	2143	12993
F:\ALIFE\cloc\2018-07-13.scv	MSBuild script	2	0	14	480
F:\ALIFE\cloc\2018-07-13.scv	XSD	17	397	4	3403
F:\ALIFE\cloc\2018-07-13.scv	Objective C	600	37899	24104	121403
F:\ALIFE\cloc\2018-07-13.scv	Velocity Template Language	29	248	1	1269
F:\ALIFE\cloc\2018-07-13.scv	XSLT	2	93	0	495
F:\ALIFE\cloc\2018-07-13.scv	Perl	1	7	0	105
F:\ALIFE\cloc\2018-07-13.scv	MXML	1	6	0	47
F:\ALIFE\cloc\2018-07-13.scv	SQL	51	15579	5482	53654
F:\ALIFE\cloc\2018-07-13.scv	C/C++ Header	997	12715	24912	33260
F:\ALIFE\cloc\2018-07-13.scv	QML	1	5	1	45
F:\ALIFE\cloc\2018-07-13.scv	XML	854	10228	1954	185905
F:\ALIFE\cloc\2018-07-13.scv	ASP.Net	2	0	0	8
F:\ALIFE\cloc\2018-07-13.scv	ActionScript	1	28	4	152
F:\ALIFE\cloc\2018-07-20-AndroidV2-30_project.scv	Java	390	11478	4293	44086
F:\ALIFE\cloc\2018-07-20-AndroidV2-30_project.scv	XML	345	4775	709	28720
F:\ALIFE\cloc\2018-07-20-AndroidV2-30_project.scv	Javascript	11	2780	4048	13328
F:\ALIFE\cloc\2018-07-20-AndroidV2-30_project.scv	HTML	6	51	0	265
F:\ALIFE\cloc\2018-07-20-AndroidV2-30_project.scv	XSLT	1	45	0	246
F:\ALIFE\cloc\2018-07-20-AndroidV2-30_project_alpha.scv	Java	10	180	76	664
F:\ALIFE\cloc\2018-07-20-AndroidV2-30_project_alpha.scv	XML	13	76	12	917
F:\ALIFE\cloc\2018-07-20-AndroidV2-30_project_alpha.scv	Javascript	11	2780	4048	13328
F:\ALIFE\cloc\2018-07-20-AndroidV2-30_project_alpha.scv	HTML	5	41	0	227
F:\ALIFE\cloc\2018-07-20-AndroidV2-31_android_demo.scv	Java	3	19	5	58
F:\ALIFE\cloc\2018-07-20-AndroidV2-31_android_demo.scv	XML	4	16	13	546
F:\ALIFE\cloc\2018-07-20-AndroidV2-31_android_demo.scv	Ant	1	17	59	16
F:\ALIFE\cloc\2018-07-20-AndroidV2-31_android_demo.scv	Javascript	10	2393	3598	11681
F:\ALIFE\cloc\2018-07-20-AndroidV2-31_android_demo.scv	HTML	6	51	0	250
F:\ALIFE\cloc\2018-07-20-AndroidV2-31_android_full.scv	Java	3	17	17	43
F:\ALIFE\cloc\2018-07-20-AndroidV2-31_android_full.scv	XML	4	26	14	602
F:\ALIFE\cloc\2018-07-20-AndroidV2-31_android_full.scv	Ant	1	17	59	16
F:\ALIFE\cloc\2018-07-20-AndroidV2-31_android_full.scv	Javascript	11	2780	4048	13328
F:\ALIFE\cloc\2018-07-20-AndroidV2-31_android_full.scv	HTML	5	41	0	227
F:\ALIFE\cloc\2018-07-20-AndroidV2-31_android_lite.scv	Java	9	77	21	265
F:\ALIFE\cloc\2018-07-20-AndroidV2-31_android_lite.scv	XML	10	32	15	697
F:\ALIFE\cloc\2018-07-20-AndroidV2-31_android_lite.scv	Javascript	11	2780	4048	13328
F:\ALIFE\cloc\2018-07-20-AndroidV2-31_android_lite.scv	HTML	5	41	0	227
F:\ALIFE\cloc\2018-07-20-AndroidV2-32_blackberry_full.scv	Java	3	13	17	23
F:\ALIFE\cloc\2018-07-20-AndroidV2-32_blackberry_full.scv	XML	3	9	3	514
F:\ALIFE\cloc\2018-07-20-AndroidV2-32_blackberry_lite.scv	Java	7	51	8	163
F:\ALIFE\cloc\2018-07-20-AndroidV2-32_blackberry_lite.scv	XML	10	20	27	512
F:\ALIFE\cloc\2018-07-20-AndroidV2-34_library_common_and.scv	Java	20	271	148	1270
F:\ALIFE\cloc\2018-07-20-AndroidV2-34_library_common_and.scv	XML	1	3	0	12
F:\ALIFE\cloc\2018-07-20-AndroidV2-34_library_facebook.scv	Java	74	2734	6835	12223
F:\ALIFE\cloc\2018-07-20-AndroidV2-34_library_facebook.scv	XML	33	133	335	627
F:\ALIFE\cloc\2018-07-20-AndroidV2-34_library_facebook.scv	Ant	1	16	55	12
F:\ALIFE\cloc\2018-07-20-AndroidV2-34_library_google_maps2.scv	Java	3	57	1	239
F:\ALIFE\cloc\2018-07-20-AndroidV2-34_library_google_maps2.scv	XML	15	38	32	271
F:\ALIFE\cloc\2018-07-20-AndroidV2-34_library_web_maps.scv	Java	5	123	62	448
F:\ALIFE\cloc\2018-07-20-AndroidV2-34_library_web_maps.scv	XML	4	9	0	37
F:\ALIFE\cloc\2018-07-20-AndroidV2-34_library_web_maps.scv	HTML	1	14	0	77
F:\ALIFE\cloc\2018-07-20.scv	C#	59	972	1913	4814
F:\ALIFE\cloc\2018-07-20.scv	Bourne Shell	6	36	19	91
F:\ALIFE\cloc\2018-07-20.scv	Ant	21	174	115	753
F:\ALIFE\cloc\2018-07-20.scv	HTML	2281	30800	21869	517149
F:\ALIFE\cloc\2018-07-20.scv	JSON	4	0	0	4
F:\ALIFE\cloc\2018-07-20.scv	TypeScript	1	0	0	33
F:\ALIFE\cloc\2018-07-20.scv	IDL	2	1	0	5
F:\ALIFE\cloc\2018-07-20.scv	Javascript	629	30386	42359	158244
F:\ALIFE\cloc\2018-07-20.scv	DOS Batch	24	167	16	605
F:\ALIFE\cloc\2018-07-20.scv	JavaServer Faces	8	75	0	394
F:\ALIFE\cloc\2018-07-20.scv	make	5	33	21	441
F:\ALIFE\cloc\2018-07-20.scv	XAML	19	67	59	1122
F:\ALIFE\cloc\2018-07-20.scv	Java	1484	41512	36063	150585
F:\ALIFE\cloc\2018-07-20.scv	CSS	180	10263	3936	55568
F:\ALIFE\cloc\2018-07-20.scv	C++	18	318	201	1749
F:\ALIFE\cloc\2018-07-20.scv	Visualforce Component	17	0	0	154
F:\ALIFE\cloc\2018-07-20.scv	JSP	138	2543	2143	12968
F:\ALIFE\cloc\2018-07-20.scv	MSBuild script	2	0	14	480
F:\ALIFE\cloc\2018-07-20.scv	XSD	17	397	4	3403
F:\ALIFE\cloc\2018-07-20.scv	Objective C	604	37953	23671	121728
F:\ALIFE\cloc\2018-07-20.scv	Velocity Template Language	29	248	1	1269
F:\ALIFE\cloc\2018-07-20.scv	XSLT	2	93	0	495
F:\ALIFE\cloc\2018-07-20.scv	Perl	1	7	0	105
F:\ALIFE\cloc\2018-07-20.scv	MXML	1	6	0	47
F:\ALIFE\cloc\2018-07-20.scv	SQL	51	15579	5482	53654
F:\ALIFE\cloc\2018-07-20.scv	C/C++ Header	997	12715	24912	33260
F:\ALIFE\cloc\2018-07-20.scv	QML	1	5	1	45
F:\ALIFE\cloc\2018-07-20.scv	XML	853	10238	1952	185939
F:\ALIFE\cloc\2018-07-20.scv	ASP.Net	2	0	0	8
F:\ALIFE\cloc\2018-07-20.scv	ActionScript	1	28	4	152
F:\ALIFE\cloc\2018-07-27-AndroidV2-30_project.scv	Java	390	11480	4294	44094
F:\ALIFE\cloc\2018-07-27-AndroidV2-30_project.scv	XML	345	4775	709	28720
F:\ALIFE\cloc\2018-07-27-AndroidV2-30_project.scv	Javascript	11	2780	4048	13328
F:\ALIFE\cloc\2018-07-27-AndroidV2-30_project.scv	HTML	6	51	0	265
F:\ALIFE\cloc\2018-07-27-AndroidV2-30_project.scv	XSLT	1	45	0	246
F:\ALIFE\cloc\2018-07-27-AndroidV2-30_project_alpha.scv	Java	10	180	76	664
F:\ALIFE\cloc\2018-07-27-AndroidV2-30_project_alpha.scv	XML	13	76	12	917
F:\ALIFE\cloc\2018-07-27-AndroidV2-30_project_alpha.scv	Javascript	11	2780	4048	13328
F:\ALIFE\cloc\2018-07-27-AndroidV2-30_project_alpha.scv	HTML	5	41	0	227
F:\ALIFE\cloc\2018-07-27-AndroidV2-31_android_demo.scv	Java	3	19	5	58
F:\ALIFE\cloc\2018-07-27-AndroidV2-31_android_demo.scv	XML	4	16	13	546
F:\ALIFE\cloc\2018-07-27-AndroidV2-31_android_demo.scv	Ant	1	17	59	16
F:\ALIFE\cloc\2018-07-27-AndroidV2-31_android_demo.scv	Javascript	10	2393	3598	11681
F:\ALIFE\cloc\2018-07-27-AndroidV2-31_android_demo.scv	HTML	6	51	0	250
F:\ALIFE\cloc\2018-07-27-AndroidV2-31_android_full.scv	Java	3	17	17	43
F:\ALIFE\cloc\2018-07-27-AndroidV2-31_android_full.scv	XML	4	26	14	602
F:\ALIFE\cloc\2018-07-27-AndroidV2-31_android_full.scv	Ant	1	17	59	16
F:\ALIFE\cloc\2018-07-27-AndroidV2-31_android_full.scv	Javascript	11	2780	4048	13328
F:\ALIFE\cloc\2018-07-27-AndroidV2-31_android_full.scv	HTML	5	41	0	227
F:\ALIFE\cloc\2018-07-27-AndroidV2-31_android_lite.scv	Java	9	77	21	265
F:\ALIFE\cloc\2018-07-27-AndroidV2-31_android_lite.scv	XML	10	32	15	697
F:\ALIFE\cloc\2018-07-27-AndroidV2-31_android_lite.scv	Javascript	11	2780	4048	13328
F:\ALIFE\cloc\2018-07-27-AndroidV2-31_android_lite.scv	HTML	5	41	0	227
F:\ALIFE\cloc\2018-07-27-AndroidV2-32_blackberry_full.scv	Java	3	13	17	23
F:\ALIFE\cloc\2018-07-27-AndroidV2-32_blackberry_full.scv	XML	3	9	3	514
F:\ALIFE\cloc\2018-07-27-AndroidV2-32_blackberry_lite.scv	Java	7	51	8	163
F:\ALIFE\cloc\2018-07-27-AndroidV2-32_blackberry_lite.scv	XML	10	20	27	512
F:\ALIFE\cloc\2018-07-27-AndroidV2-34_library_common_and.scv	Java	20	271	148	1277
F:\ALIFE\cloc\2018-07-27-AndroidV2-34_library_common_and.scv	XML	1	3	0	12
F:\ALIFE\cloc\2018-07-27-AndroidV2-34_library_facebook.scv	Java	74	2734	6835	12223
F:\ALIFE\cloc\2018-07-27-AndroidV2-34_library_facebook.scv	XML	33	133	335	627
F:\ALIFE\cloc\2018-07-27-AndroidV2-34_library_facebook.scv	Ant	1	16	55	12
F:\ALIFE\cloc\2018-07-27-AndroidV2-34_library_google_maps2.scv	Java	3	57	1	239
F:\ALIFE\cloc\2018-07-27-AndroidV2-34_library_google_maps2.scv	XML	15	38	32	271
F:\ALIFE\cloc\2018-07-27-AndroidV2-34_library_web_maps.scv	Java	5	123	62	448
F:\ALIFE\cloc\2018-07-27-AndroidV2-34_library_web_maps.scv	XML	4	9	0	37
F:\ALIFE\cloc\2018-07-27-AndroidV2-34_library_web_maps.scv	HTML	1	14	0	77
F:\ALIFE\cloc\2018-07-27.scv	C#	59	972	1913	4814
F:\ALIFE\cloc\2018-07-27.scv	Bourne Shell	6	36	19	91
F:\ALIFE\cloc\2018-07-27.scv	Ant	21	174	115	753
F:\ALIFE\cloc\2018-07-27.scv	HTML	2281	30800	21869	517149
F:\ALIFE\cloc\2018-07-27.scv	JSON	4	0	0	4
F:\ALIFE\cloc\2018-07-27.scv	TypeScript	1	0	0	33
F:\ALIFE\cloc\2018-07-27.scv	IDL	2	1	0	5
F:\ALIFE\cloc\2018-07-27.scv	Javascript	629	30386	42359	158244
F:\ALIFE\cloc\2018-07-27.scv	DOS Batch	24	167	16	605
F:\ALIFE\cloc\2018-07-27.scv	JavaServer Faces	8	75	0	394
F:\ALIFE\cloc\2018-07-27.scv	make	5	33	21	441
F:\ALIFE\cloc\2018-07-27.scv	XAML	19	67	59	1122
F:\ALIFE\cloc\2018-07-27.scv	Java	1484	41514	36064	150600
F:\ALIFE\cloc\2018-07-27.scv	CSS	180	10263	3936	55568
F:\ALIFE\cloc\2018-07-27.scv	C++	18	318	201	1749
F:\ALIFE\cloc\2018-07-27.scv	Visualforce Component	17	0	0	154
F:\ALIFE\cloc\2018-07-27.scv	JSP	138	2543	2143	12968
F:\ALIFE\cloc\2018-07-27.scv	MSBuild script	2	0	14	480
F:\ALIFE\cloc\2018-07-27.scv	XSD	17	397	4	3403
F:\ALIFE\cloc\2018-07-27.scv	Objective C	604	37953	23671	121728
F:\ALIFE\cloc\2018-07-27.scv	Velocity Template Language	29	248	1	1269
F:\ALIFE\cloc\2018-07-27.scv	XSLT	2	93	0	495
F:\ALIFE\cloc\2018-07-27.scv	Perl	1	7	0	105
F:\ALIFE\cloc\2018-07-27.scv	MXML	1	6	0	47
F:\ALIFE\cloc\2018-07-27.scv	SQL	51	15579	5482	53654
F:\ALIFE\cloc\2018-07-27.scv	C/C++ Header	997	12715	24912	33260
F:\ALIFE\cloc\2018-07-27.scv	QML	1	5	1	45
F:\ALIFE\cloc\2018-07-27.scv	XML	850	10238	1952	179026
F:\ALIFE\cloc\2018-07-27.scv	ASP.Net	2	0	0	8
F:\ALIFE\cloc\2018-07-27.scv	ActionScript	1	28	4	152
F:\ALIFE\cloc\2018-08-03-AndroidV2-30_project.scv	Java	390	11480	4294	44094
F:\ALIFE\cloc\2018-08-03-AndroidV2-30_project.scv	XML	345	4775	709	28720
F:\ALIFE\cloc\2018-08-03-AndroidV2-30_project.scv	Javascript	11	2780	4048	13328
F:\ALIFE\cloc\2018-08-03-AndroidV2-30_project.scv	HTML	6	51	0	265
F:\ALIFE\cloc\2018-08-03-AndroidV2-30_project.scv	XSLT	1	45	0	246
F:\ALIFE\cloc\2018-08-03-AndroidV2-30_project_alpha.scv	Java	10	180	76	664
F:\ALIFE\cloc\2018-08-03-AndroidV2-30_project_alpha.scv	XML	13	76	12	917
F:\ALIFE\cloc\2018-08-03-AndroidV2-30_project_alpha.scv	Javascript	11	2780	4048	13328
F:\ALIFE\cloc\2018-08-03-AndroidV2-30_project_alpha.scv	HTML	5	41	0	227
F:\ALIFE\cloc\2018-08-03-AndroidV2-31_android_demo.scv	Java	3	19	5	58
F:\ALIFE\cloc\2018-08-03-AndroidV2-31_android_demo.scv	XML	4	16	13	546
F:\ALIFE\cloc\2018-08-03-AndroidV2-31_android_demo.scv	Ant	1	17	59	16
F:\ALIFE\cloc\2018-08-03-AndroidV2-31_android_demo.scv	Javascript	10	2393	3598	11681
F:\ALIFE\cloc\2018-08-03-AndroidV2-31_android_demo.scv	HTML	6	51	0	250
F:\ALIFE\cloc\2018-08-03-AndroidV2-31_android_full.scv	Java	3	17	17	43
F:\ALIFE\cloc\2018-08-03-AndroidV2-31_android_full.scv	XML	4	26	14	602
F:\ALIFE\cloc\2018-08-03-AndroidV2-31_android_full.scv	Ant	1	17	59	16
F:\ALIFE\cloc\2018-08-03-AndroidV2-31_android_full.scv	Javascript	11	2780	4048	13328
F:\ALIFE\cloc\2018-08-03-AndroidV2-31_android_full.scv	HTML	5	41	0	227
F:\ALIFE\cloc\2018-08-03-AndroidV2-31_android_lite.scv	Java	9	77	21	265
F:\ALIFE\cloc\2018-08-03-AndroidV2-31_android_lite.scv	XML	10	32	15	697
F:\ALIFE\cloc\2018-08-03-AndroidV2-31_android_lite.scv	Javascript	11	2780	4048	13328
F:\ALIFE\cloc\2018-08-03-AndroidV2-31_android_lite.scv	HTML	5	41	0	227
F:\ALIFE\cloc\2018-08-03-AndroidV2-32_blackberry_full.scv	Java	3	13	17	23
F:\ALIFE\cloc\2018-08-03-AndroidV2-32_blackberry_full.scv	XML	3	9	3	514
F:\ALIFE\cloc\2018-08-03-AndroidV2-32_blackberry_lite.scv	Java	7	51	8	163
F:\ALIFE\cloc\2018-08-03-AndroidV2-32_blackberry_lite.scv	XML	10	20	27	512
F:\ALIFE\cloc\2018-08-03-AndroidV2-34_library_common_and.scv	Java	20	271	148	1277
F:\ALIFE\cloc\2018-08-03-AndroidV2-34_library_common_and.scv	XML	1	3	0	12
F:\ALIFE\cloc\2018-08-03-AndroidV2-34_library_facebook.scv	Java	74	2734	6835	12223
F:\ALIFE\cloc\2018-08-03-AndroidV2-34_library_facebook.scv	XML	33	133	335	627
F:\ALIFE\cloc\2018-08-03-AndroidV2-34_library_facebook.scv	Ant	1	16	55	12
F:\ALIFE\cloc\2018-08-03-AndroidV2-34_library_google_maps2.scv	Java	3	57	1	239
F:\ALIFE\cloc\2018-08-03-AndroidV2-34_library_google_maps2.scv	XML	15	38	32	271
F:\ALIFE\cloc\2018-08-03-AndroidV2-34_library_web_maps.scv	Java	5	123	62	448
F:\ALIFE\cloc\2018-08-03-AndroidV2-34_library_web_maps.scv	XML	4	9	0	37
F:\ALIFE\cloc\2018-08-03-AndroidV2-34_library_web_maps.scv	HTML	1	14	0	77
F:\ALIFE\cloc\2018-08-03.scv	C#	59	972	1913	4814
F:\ALIFE\cloc\2018-08-03.scv	Bourne Shell	6	36	19	91
F:\ALIFE\cloc\2018-08-03.scv	Ant	21	174	115	753
F:\ALIFE\cloc\2018-08-03.scv	HTML	2281	30800	21869	517149
F:\ALIFE\cloc\2018-08-03.scv	JSON	4	0	0	4
F:\ALIFE\cloc\2018-08-03.scv	TypeScript	1	0	0	33
F:\ALIFE\cloc\2018-08-03.scv	IDL	2	1	0	5
F:\ALIFE\cloc\2018-08-03.scv	Javascript	629	30386	42359	158244
F:\ALIFE\cloc\2018-08-03.scv	DOS Batch	24	167	16	605
F:\ALIFE\cloc\2018-08-03.scv	JavaServer Faces	8	75	0	394
F:\ALIFE\cloc\2018-08-03.scv	make	5	33	21	441
F:\ALIFE\cloc\2018-08-03.scv	XAML	19	67	59	1122
F:\ALIFE\cloc\2018-08-03.scv	Java	1484	41514	36064	150600
F:\ALIFE\cloc\2018-08-03.scv	CSS	180	10263	3936	55568
F:\ALIFE\cloc\2018-08-03.scv	C++	18	318	201	1749
F:\ALIFE\cloc\2018-08-03.scv	Visualforce Component	17	0	0	154
F:\ALIFE\cloc\2018-08-03.scv	JSP	138	2543	2143	12968
F:\ALIFE\cloc\2018-08-03.scv	MSBuild script	2	0	14	480
F:\ALIFE\cloc\2018-08-03.scv	XSD	17	397	4	3403
F:\ALIFE\cloc\2018-08-03.scv	Objective C	604	37953	23671	121728
F:\ALIFE\cloc\2018-08-03.scv	Velocity Template Language	29	248	1	1269
F:\ALIFE\cloc\2018-08-03.scv	XSLT	2	93	0	495
F:\ALIFE\cloc\2018-08-03.scv	Perl	1	7	0	105
F:\ALIFE\cloc\2018-08-03.scv	MXML	1	6	0	47
F:\ALIFE\cloc\2018-08-03.scv	SQL	51	15579	5482	53654
F:\ALIFE\cloc\2018-08-03.scv	C/C++ Header	997	12715	24912	33260
F:\ALIFE\cloc\2018-08-03.scv	QML	1	5	1	45
F:\ALIFE\cloc\2018-08-03.scv	XML	850	10238	1952	179026
F:\ALIFE\cloc\2018-08-03.scv	ASP.Net	2	0	0	8
F:\ALIFE\cloc\2018-08-03.scv	ActionScript	1	28	4	152
